length,family,RNAUnet16_precision,RNAUnet16_recall,RNAUnet16_f1,RNAUnet16_precision_shift,RNAUnet16_recall_shift,RNAUnet16_f1_shift
280,srp,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
302,srp,0.989130437374115,0.9009901285171509,0.9430052638053894,1.0,0.9108911156654358,0.9533679485321045
370,tmRNA,0.9905660152435303,0.9905660152435303,0.9905660152435303,0.9905660152435303,0.9905660152435303,0.9905660152435303
375,RNaseP,0.9624999761581421,0.7129629850387573,0.8191489577293396,0.9750000238418579,0.7222222089767456,0.8297871947288513
125,5s,1.0,1.0,1.0,1.0,1.0,1.0
367,tmRNA,0.9896907210350037,0.9795918464660645,0.9846153855323792,0.9896907210350037,0.9795918464660645,0.9846153855323792
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
58,srp,0.0,0.0,0.0,0.0,0.0,0.0
350,tmRNA,0.9795918464660645,0.9411764740943909,0.9600000381469727,0.9795918464660645,0.9411764740943909,0.9600000381469727
269,srp,0.9878048896789551,0.931034505367279,0.9585798382759094,0.9878048896789551,0.931034505367279,0.9585798382759094
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
305,srp,0.9399999976158142,0.9591836929321289,0.9494948983192444,0.949999988079071,0.9693877696990967,0.9595959186553955
103,srp,1.0,0.65625,0.7924528121948242,1.0,0.65625,0.7924528121948242
126,5s,1.0,1.0,1.0,1.0,1.0,1.0
386,tmRNA,0.9655172228813171,0.8155339956283569,0.8842105269432068,0.977011501789093,0.8252426981925964,0.8947368264198303
308,srp,1.0,0.8979591727256775,0.9462365508079529,1.0,0.8979591727256775,0.9462365508079529
117,5s,1.0,1.0,1.0,1.0,1.0,1.0
122,5s,1.0,1.0,1.0,1.0,1.0,1.0
77,srp,1.0,0.8695651888847351,0.9302325248718262,1.0,0.8695651888847351,0.9302325248718262
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
117,5s,0.84375,0.7941176295280457,0.8181817531585693,1.0,0.9411764740943909,0.9696969985961914
86,tRNA,0.75,0.8571428656578064,0.7999999523162842,0.75,0.8571428656578064,0.7999999523162842
305,RNaseP,0.8636363744735718,0.42222222685813904,0.5671641826629639,0.8636363744735718,0.42222222685813904,0.5671641826629639
118,srp,1.0,1.0,1.0,1.0,1.0,1.0
301,srp,0.9111111164093018,0.9213483333587646,0.916201114654541,0.9333333373069763,0.9438202381134033,0.9385474920272827
266,RNaseP,1.0,0.8684210777282715,0.9295774698257446,1.0,0.8684210777282715,0.9295774698257446
115,srp,1.0,0.8717948794364929,0.9315068125724792,1.0,0.8717948794364929,0.9315068125724792
356,RNaseP,0.9638554453849792,0.7920792102813721,0.8695651888847351,0.9638554453849792,0.7920792102813721,0.8695651888847351
119,5s,0.9428571462631226,1.0,0.9705882668495178,0.9428571462631226,1.0,0.9705882668495178
363,tmRNA,1.0,0.9900990128517151,0.9950249195098877,1.0,0.9900990128517151,0.9950249195098877
84,tRNA,0.8695651888847351,1.0,0.9302325248718262,0.8695651888847351,1.0,0.9302325248718262
122,5s,1.0,1.0,1.0,1.0,1.0,1.0
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
101,srp,0.5483871102333069,0.5666666626930237,0.5573770403862,0.7096773982048035,0.7333333492279053,0.7213114500045776
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,1.0,1.0,1.0,1.0,1.0,1.0
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
93,srp,1.0,0.6800000071525574,0.8095237612724304,1.0,0.6800000071525574,0.8095237612724304
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,0.9411764740943909,0.9696969985961914,0.9552239179611206,0.970588207244873,1.0,0.9850746393203735
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
377,tmRNA,1.0,0.9019607901573181,0.9484536051750183,1.0,0.9019607901573181,0.9484536051750183
106,srp,1.0,0.84375,0.9152542352676392,1.0,0.84375,0.9152542352676392
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
355,tmRNA,0.9729729890823364,0.9642857313156128,0.9686098694801331,0.9909909963607788,0.9821428656578064,0.9865471124649048
255,srp,0.9830508232116699,0.8787878751754761,0.9279999732971191,0.9830508232116699,0.8787878751754761,0.9279999732971191
249,RNaseP,1.0,0.8142856955528259,0.8976377248764038,1.0,0.8142856955528259,0.8976377248764038
303,RNaseP,1.0,0.8068181872367859,0.8930817246437073,1.0,0.8068181872367859,0.8930817246437073
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
270,srp,1.0,0.9780219793319702,0.9888889193534851,1.0,0.9780219793319702,0.9888889193534851
370,tmRNA,1.0,0.9801980257034302,0.9900000095367432,1.0,0.9801980257034302,0.9900000095367432
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
390,tmRNA,0.97826087474823,0.8910890817642212,0.9326424598693848,0.989130437374115,0.9009901285171509,0.9430052638053894
122,5s,1.0,0.9722222089767456,0.98591548204422,1.0,0.9722222089767456,0.98591548204422
304,RNaseP,0.970588207244873,0.7586206793785095,0.8516128659248352,1.0,0.7816091775894165,0.8774193525314331
364,tmRNA,0.9803921580314636,0.9433962106704712,0.9615384936332703,0.9803921580314636,0.9433962106704712,0.9615384936332703
294,RNaseP,0.8939393758773804,0.7283950448036194,0.8027210235595703,0.8939393758773804,0.7283950448036194,0.8027210235595703
320,RNaseP,0.9629629850387573,0.4727272689342499,0.6341463327407837,0.9629629850387573,0.4727272689342499,0.6341463327407837
392,RNaseP,0.9904761910438538,0.8455284833908081,0.9122806787490845,0.9904761910438538,0.8455284833908081,0.9122806787490845
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
242,srp,0.8082191944122314,0.8194444179534912,0.8137930631637573,0.8219178318977356,0.8333333134651184,0.8275862336158752
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
117,5s,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724
114,5s,1.0,0.9696969985961914,0.9846153855323792,1.0,0.9696969985961914,0.9846153855323792
122,5s,1.0,1.0,1.0,1.0,1.0,1.0
369,tmRNA,1.0,0.9900000095367432,0.9949748516082764,1.0,0.9900000095367432,0.9949748516082764
367,tmRNA,1.0,0.9901960492134094,0.9950739145278931,1.0,0.9901960492134094,0.9950739145278931
344,tmRNA,1.0,1.0,1.0,1.0,1.0,1.0
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
117,5s,1.0,1.0,1.0,1.0,1.0,1.0
425,grp1,0.822429895401001,0.7394958138465881,0.778761088848114,0.8971962332725525,0.8067227005958557,0.8495575189590454
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
125,5s,0.96875,1.0,0.9841269850730896,0.96875,1.0,0.9841269850730896
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
376,tmRNA,0.9550561904907227,0.8673469424247742,0.9090909361839294,0.9550561904907227,0.8673469424247742,0.9090909361839294
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
443,telomerase,0.9821428656578064,0.9821428656578064,0.9821428656578064,1.0,1.0,1.0
328,RNaseP,0.9090909361839294,0.7317073345184326,0.8108108043670654,0.9545454382896423,0.7682926654815674,0.851351261138916
98,srp,0.9583333134651184,0.7419354915618896,0.836363673210144,1.0416666269302368,0.8064516186714172,0.9090908765792847
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
118,srp,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
356,tmRNA,0.9259259104728699,0.8426966071128845,0.8823529481887817,0.9506173133850098,0.8651685118675232,0.9058822989463806
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
298,srp,0.9898989796638489,0.9702970385551453,0.9800000190734863,0.9898989796638489,0.9702970385551453,0.9800000190734863
312,RNaseP,1.0,0.7727272510528564,0.8717948794364929,1.0,0.7727272510528564,0.8717948794364929
119,5s,0.6216216087341309,0.8846153616905212,0.7301586270332336,0.7027027010917664,1.0,0.8253967761993408
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
83,tRNA,0.9130434989929199,1.0,0.9545454382896423,0.9130434989929199,1.0,0.9545454382896423
103,srp,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.9696969985961914,0.9696969985961914,0.9696969985961914
244,srp,0.9850746393203735,0.9295774698257446,0.95652174949646,0.9850746393203735,0.9295774698257446,0.95652174949646
290,RNaseP,0.9230769276618958,0.7594936490058899,0.8333333730697632,0.9538461565971375,0.7848101258277893,0.8611111640930176
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
303,srp,1.0,0.9711538553237915,0.9853658676147461,1.0,0.9711538553237915,0.9853658676147461
32,srp,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
77,srp,0.8095238208770752,0.7727272510528564,0.7906976342201233,0.8571428656578064,0.8181818127632141,0.8372093439102173
114,5s,1.0,1.0,1.0,1.0,1.0,1.0
100,srp,0.7916666865348816,0.7599999904632568,0.7755101919174194,0.7916666865348816,0.7599999904632568,0.7755101919174194
109,5s,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
294,RNaseP,1.0,0.800000011920929,0.888888955116272,1.0,0.800000011920929,0.888888955116272
58,srp,0.0,0.0,0.0,0.0,0.0,0.0
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
77,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
116,5s,1.0,1.0,1.0,1.0,1.0,1.0
78,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
118,5s,0.9428571462631226,0.9428571462631226,0.9428571462631226,1.0,1.0,1.0
300,RNaseP,1.0,0.7906976938247681,0.8831169009208679,1.0,0.7906976938247681,0.8831169009208679
506,16s,0.9453125,0.834482729434967,0.8864468932151794,0.9453125,0.834482729434967,0.8864468932151794
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
309,srp,1.0,0.8979591727256775,0.9462365508079529,1.0,0.8979591727256775,0.9462365508079529
389,RNaseP,0.8809523582458496,0.6548672318458557,0.7512691020965576,0.8809523582458496,0.6548672318458557,0.7512691020965576
118,srp,1.0,1.0,1.0,1.0,1.0,1.0
102,srp,0.9354838728904724,0.8285714387893677,0.8787878751754761,1.0322580337524414,0.9142857193946838,0.9696969389915466
417,RNaseP,0.9903846383094788,0.8512396812438965,0.9155555963516235,0.9903846383094788,0.8512396812438965,0.9155555963516235
330,RNaseP,0.949367105960846,0.7653061151504517,0.8474576473236084,0.949367105960846,0.7653061151504517,0.8474576473236084
85,tRNA,0.875,1.0,0.9333333373069763,0.875,1.0,0.9333333373069763
299,srp,0.938144326210022,0.9578947424888611,0.9479166865348816,0.969072163105011,0.9894737005233765,0.9791666269302368
274,srp,0.8214285969734192,0.38983049988746643,0.5287355780601501,0.8214285969734192,0.38983049988746643,0.5287355780601501
606,16s,0.6630434989929199,0.3986928164958954,0.4979591965675354,0.6739130616188049,0.40522876381874084,0.5061224699020386
117,5s,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
105,srp,0.7599999904632568,0.6333333253860474,0.6909090876579285,0.9200000166893005,0.7666666507720947,0.8363636136054993
359,RNaseP,0.936170220375061,0.8148148059844971,0.8712871074676514,0.936170220375061,0.8148148059844971,0.8712871074676514
332,RNaseP,0.9861111044883728,0.7319587469100952,0.8402366638183594,0.9861111044883728,0.7319587469100952,0.8402366638183594
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
110,5s,0.9333333373069763,0.9655172228813171,0.9491525292396545,0.9666666388511658,1.0,0.9830508232116699
351,tmRNA,1.0,0.9509803652763367,0.9748743176460266,1.0,0.9509803652763367,0.9748743176460266
363,tmRNA,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,0.970588207244873,0.9428571462631226,0.95652174949646,1.0,0.9714285731315613,0.9855071902275085
85,tRNA,0.875,1.0,0.9333333373069763,0.875,1.0,0.9333333373069763
111,5s,0.9666666388511658,0.9666666388511658,0.9666666388511658,1.0,1.0,1.0
437,RNaseP,0.9912280440330505,0.8071428537368774,0.8897638320922852,0.9912280440330505,0.8071428537368774,0.8897638320922852
120,5s,1.0,0.9696969985961914,0.9846153855323792,1.0,0.9696969985961914,0.9846153855323792
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
363,tmRNA,1.0,1.0,1.0,1.0,1.0,1.0
77,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
447,telomerase,0.75,0.650943398475647,0.6969696879386902,0.77173912525177,0.6698113083839417,0.7171717286109924
95,srp,0.0,0.0,0.0,0.0,0.0,0.0
92,srp,0.7599999904632568,0.7916666865348816,0.7755101919174194,0.9200000166893005,0.9583333134651184,0.9387754797935486
115,5s,1.0,1.0,1.0,1.0,1.0,1.0
84,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
73,srp,1.0,0.949999988079071,0.9743589162826538,1.0,0.949999988079071,0.9743589162826538
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
433,RNaseP,1.0,0.7664233446121216,0.8677685856819153,1.0,0.7664233446121216,0.8677685856819153
105,5s,1.0,1.0,1.0,1.0,1.0,1.0
755,grp2,0.3492063581943512,0.1679389327764511,0.22680412232875824,0.380952388048172,0.18320611119270325,0.2474226951599121
84,tRNA,0.9130434989929199,1.0,0.9545454382896423,0.9130434989929199,1.0,0.9545454382896423
244,srp,0.9850746393203735,0.9295774698257446,0.95652174949646,0.9850746393203735,0.9295774698257446,0.95652174949646
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
548,telomerase,0.9428571462631226,0.6804123520851135,0.7904191017150879,0.9428571462631226,0.6804123520851135,0.7904191017150879
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
308,srp,1.0,0.8020833134651184,0.8901734352111816,1.0,0.8020833134651184,0.8901734352111816
401,RNaseP,0.9693877696990967,0.8558558821678162,0.9090909361839294,0.9693877696990967,0.8558558821678162,0.9090909361839294
98,srp,0.5925925970077515,0.5925925970077515,0.5925925970077515,0.7407407164573669,0.7407407164573669,0.7407407164573669
124,5s,1.0,0.9722222089767456,0.98591548204422,1.0,0.9722222089767456,0.98591548204422
423,RNaseP,1.0,0.7985074520111084,0.8879668116569519,1.0,0.7985074520111084,0.8879668116569519
305,srp,0.9885057210922241,0.914893627166748,0.950276255607605,1.0,0.9255319237709045,0.961326003074646
82,srp,0.9130434989929199,0.9130434989929199,0.9130434989929199,0.95652174949646,0.95652174949646,0.95652174949646
109,5s,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,1.0,1.0,1.0,1.0,1.0,1.0
304,srp,0.9883720874786377,0.9139785170555115,0.9497206211090088,1.0,0.9247311949729919,0.9608938097953796
257,srp,0.9753086566925049,0.9518072009086609,0.9634146094322205,0.9753086566925049,0.9518072009086609,0.9634146094322205
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
77,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
708,23s,0.4166666567325592,0.2163461595773697,0.2848101258277893,0.45370370149612427,0.23557692766189575,0.3101266026496887
104,srp,1.0,0.4285714328289032,0.5999999642372131,1.0,0.4285714328289032,0.5999999642372131
522,srp,0.9933775067329407,0.8571428656578064,0.9202454090118408,1.0,0.8628571629524231,0.9263803958892822
118,5s,0.9142857193946838,1.0,0.9552239179611206,0.9142857193946838,1.0,0.9552239179611206
121,5s,1.0,1.0,1.0,1.0,1.0,1.0
92,srp,0.8333333134651184,0.6451612710952759,0.7272726893424988,1.0,0.774193525314331,0.8727272748947144
115,5s,1.0,1.0,1.0,1.0,1.0,1.0
263,srp,0.939393937587738,0.9117646813392639,0.9253731369972229,0.9545454382896423,0.9264705777168274,0.9402984976768494
293,RNaseP,1.0,0.7831325531005859,0.8783783912658691,1.0,0.7831325531005859,0.8783783912658691
119,5s,0.9666666388511658,0.8055555820465088,0.8787878155708313,1.0,0.8333333134651184,0.9090909361839294
334,RNaseP,0.9253731369972229,0.6888889074325562,0.7898089289665222,0.9253731369972229,0.6888889074325562,0.7898089289665222
124,5s,0.6756756901741028,0.7575757503509521,0.7142857313156128,0.8648648858070374,0.9696969985961914,0.9142857789993286
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
423,tmRNA,1.0,0.9029126167297363,0.9489796161651611,1.0,0.9029126167297363,0.9489796161651611
72,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,1.0,0.9375,0.9677419066429138,1.0,0.9375,0.9677419066429138
88,srp,0.0,0.0,0.0,0.0,0.0,0.0
361,tmRNA,1.0,0.9489796161651611,0.9738219976425171,1.0,0.9489796161651611,0.9738219976425171
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
85,tRNA,0.9090909361839294,1.0,0.9523809552192688,0.9090909361839294,1.0,0.9523809552192688
71,tRNA,0.699999988079071,0.4375,0.5384615063667297,0.699999988079071,0.4375,0.5384615063667297
363,tmRNA,1.0,1.0,1.0,1.0,1.0,1.0
363,tmRNA,1.0,1.0,1.0,1.0,1.0,1.0
367,tmRNA,1.0,0.9797979593276978,0.9897959232330322,1.0,0.9797979593276978,0.9897959232330322
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
103,srp,1.0,1.0,1.0,1.0,1.0,1.0
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
127,srp,1.0,0.9047619104385376,0.949999988079071,1.0,0.9047619104385376,0.949999988079071
306,RNaseP,1.0,0.8791208863258362,0.9356725215911865,1.0,0.8791208863258362,0.9356725215911865
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
350,tmRNA,1.0,1.0,1.0,1.0,1.0,1.0
124,5s,0.970588207244873,0.9166666865348816,0.9428571462631226,1.029411792755127,0.9722222089767456,1.0
595,23s,0.7833333611488342,0.2797619104385376,0.4122806787490845,0.8666666746139526,0.3095238208770752,0.4561403691768646
89,srp,0.8260869383811951,0.7916666865348816,0.8085106015205383,0.95652174949646,0.9166666865348816,0.936170220375061
98,srp,1.0,0.8999999761581421,0.9473683834075928,1.0,0.8999999761581421,0.9473683834075928
102,srp,0.7727272510528564,0.7727272510528564,0.7727272510528564,0.7727272510528564,0.7727272510528564,0.7727272510528564
354,tmRNA,0.8842105269432068,0.8235294222831726,0.8527918457984924,0.9263157844543457,0.8627451062202454,0.8934010863304138
114,srp,1.0,0.7857142686843872,0.8799999952316284,1.0,0.7857142686843872,0.8799999952316284
96,srp,0.9411764740943909,0.9411764740943909,0.9411764740943909,0.9411764740943909,0.9411764740943909,0.9411764740943909
104,5s,0.9545454382896423,0.875,0.9130434393882751,0.9545454382896423,0.875,0.9130434393882751
127,srp,1.0,0.9047619104385376,0.949999988079071,1.0,0.9047619104385376,0.949999988079071
236,tmRNA,0.7142857313156128,0.8823529481887817,0.7894737124443054,0.7142857313156128,0.8823529481887817,0.7894737124443054
349,tmRNA,0.9813084006309509,1.0,0.9905660152435303,0.9813084006309509,1.0,0.9905660152435303
122,5s,1.0,1.0,1.0,1.0,1.0,1.0
311,srp,1.0,0.8598130941390991,0.9246231317520142,1.0,0.8598130941390991,0.9246231317520142
65,srp,1.0,0.7142857313156128,0.8333333730697632,1.0,0.7142857313156128,0.8333333730697632
321,RNaseP,0.9090909361839294,0.7692307829856873,0.8333333134651184,0.9090909361839294,0.7692307829856873,0.8333333134651184
272,srp,0.9887640476226807,0.9670329689979553,0.9777778387069702,1.0,0.9780219793319702,0.9888889193534851
76,tRNA,0.9545454382896423,1.0,0.9767441749572754,0.9545454382896423,1.0,0.9767441749572754
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
111,5s,1.0,0.9655172228813171,0.9824560880661011,1.0,0.9655172228813171,0.9824560880661011
266,RNaseP,1.0,0.8684210777282715,0.9295774698257446,1.0,0.8684210777282715,0.9295774698257446
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
78,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,0.96875,0.939393937587738,0.9538460969924927,1.03125,1.0,1.0153846740722656
269,srp,1.0,0.9367088675498962,0.9673202633857727,1.0,0.9367088675498962,0.9673202633857727
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
90,srp,0.6315789222717285,0.5454545617103577,0.5853658318519592,0.6315789222717285,0.5454545617103577,0.5853658318519592
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,1.0,1.0,1.0,1.0,1.0,1.0
98,srp,1.0,0.9615384340286255,0.9803921580314636,1.0,0.9615384340286255,0.9803921580314636
87,tRNA,0.8695651888847351,1.0,0.9302325248718262,0.8695651888847351,1.0,0.9302325248718262
306,srp,0.914893627166748,0.43877550959587097,0.5931034684181213,0.978723406791687,0.4693877696990967,0.6344828009605408
99,srp,1.0,0.9615384340286255,0.9803921580314636,1.0,0.9615384340286255,0.9803921580314636
131,5s,0.5675675868988037,0.6000000238418579,0.5833333134651184,0.7027027010917664,0.7428571581840515,0.7222222089767456
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
328,RNaseP,0.9729729890823364,0.774193525314331,0.8622754216194153,0.9729729890823364,0.774193525314331,0.8622754216194153
77,tRNA,0.9545454382896423,1.0,0.9767441749572754,0.9545454382896423,1.0,0.9767441749572754
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
129,5s,0.9696969985961914,0.9142857193946838,0.9411765336990356,1.0,0.9428571462631226,0.9705882668495178
237,16s,0.6551724076271057,0.35849055647850037,0.46341463923454285,0.6896551847457886,0.37735849618911743,0.4878048300743103
118,5s,1.0,1.0,1.0,1.0,1.0,1.0
398,tmRNA,0.9905660152435303,0.9210526347160339,0.9545453786849976,1.0,0.9298245906829834,0.9636363983154297
75,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
270,srp,1.0,0.9780219793319702,0.9888889193534851,1.0,0.9780219793319702,0.9888889193534851
128,16s,1.0,0.6000000238418579,0.75,1.0,0.6000000238418579,0.75
119,5s,0.939393937587738,0.939393937587738,0.939393937587738,0.939393937587738,0.939393937587738,0.939393937587738
104,5s,1.0,1.0,1.0,1.0,1.0,1.0
305,RNaseP,0.9857142567634583,0.8117647171020508,0.8903225660324097,0.9857142567634583,0.8117647171020508,0.8903225660324097
318,srp,0.8461538553237915,0.7252747416496277,0.7810651063919067,0.9358974099159241,0.8021978139877319,0.8639053106307983
398,RNaseP,0.9711538553237915,0.8080000281333923,0.8820961117744446,0.9711538553237915,0.8080000281333923,0.8820961117744446
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
370,RNaseP,0.9333333373069763,0.7850467562675476,0.8527919054031372,0.9444444179534912,0.7943925261497498,0.8629441261291504
308,srp,0.9887640476226807,0.8627451062202454,0.921466052532196,0.9887640476226807,0.8627451062202454,0.921466052532196
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
355,16s,0.9791666865348816,0.8952381014823914,0.9353234171867371,0.9791666865348816,0.8952381014823914,0.9353234171867371
30,srp,1.0,0.1428571492433548,0.25,1.0,0.1428571492433548,0.25
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
74,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
76,tRNA,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,0.96875,0.939393937587738,0.9538460969924927,1.03125,1.0,1.0153846740722656
451,grp1,0.8790322542190552,0.8650793433189392,0.8720000386238098,0.9032257795333862,0.8888888955116272,0.8959999680519104
361,tmRNA,0.9811320900917053,0.9904761910438538,0.9857820272445679,0.9905660152435303,1.0,0.9952606558799744
120,5s,1.0,1.0,1.0,1.0,1.0,1.0
90,srp,0.8846153616905212,0.8518518805503845,0.8679245114326477,0.8846153616905212,0.8518518805503845,0.8679245114326477
120,5s,0.96875,0.939393937587738,0.9538460969924927,1.0,0.9696969985961914,0.9846153855323792
412,RNaseP,0.9803921580314636,0.8403361439704895,0.9049773812294006,0.9803921580314636,0.8403361439704895,0.9049773812294006
119,5s,1.0,1.0,1.0,1.0,1.0,1.0
121,5s,1.0,1.0,1.0,1.0,1.0,1.0
124,5s,0.6756756901741028,0.7575757503509521,0.7142857313156128,0.8648648858070374,0.9696969985961914,0.9142857789993286
234,RNaseP,1.0,0.5846154093742371,0.737864077091217,1.0,0.5846154093742371,0.737864077091217
116,5s,1.0,1.0,1.0,1.0,1.0,1.0
2968,23s,0.6813187003135681,0.15796178579330444,0.25646328926086426,0.7197802066802979,0.16687898337841034,0.2709410488605499
85,tRNA,0.9523809552192688,1.0,0.9756097793579102,0.9523809552192688,1.0,0.9756097793579102
117,5s,1.0,1.0,1.0,1.0,1.0,1.0
